tornado_id,window,read_status,positive_pixels,negative_pixels,sampled_positive,sampled_negative,error
TOR11,"Window(col_off=4096, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=4352, row_off=1024, width=150, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=0, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=256, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=512, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=768, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1024, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1280, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1536, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1792, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2048, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2304, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2560, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2816, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3072, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3328, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3584, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3840, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=4096, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=4352, row_off=1280, width=150, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=0, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=256, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=512, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=768, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1024, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1280, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1536, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1792, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2048, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2304, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2560, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2816, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3072, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3328, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3584, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3840, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=4096, row_off=1536, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=4352, row_off=1536, width=150, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=0, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=256, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=512, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=768, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1024, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1280, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1536, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1792, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2048, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2304, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2560, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2816, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3072, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3328, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3584, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3840, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=4096, row_off=1792, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=4352, row_off=1792, width=150, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=0, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=256, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=512, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=768, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1024, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1280, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1536, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=1792, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2048, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2304, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2560, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=2816, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3072, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3328, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3584, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=3840, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=4096, row_off=2048, width=256, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR11,"Window(col_off=4352, row_off=2048, width=150, height=251)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=0, row_off=0, width=256, height=256)",OK,0,65021,0,1200,
TOR12,"Window(col_off=256, row_off=0, width=256, height=256)",OK,0,65536,0,1200,
TOR12,"Window(col_off=512, row_off=0, width=256, height=256)",OK,0,65535,0,1200,
TOR12,"Window(col_off=768, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1024, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1280, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1536, row_off=0, width=65, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=0, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=256, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=512, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=768, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1024, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1280, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1536, row_off=256, width=65, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=0, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=256, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=512, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=768, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1024, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1280, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1536, row_off=512, width=65, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=0, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=256, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=512, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=768, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1024, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1280, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1536, row_off=768, width=65, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=0, row_off=1024, width=256, height=65)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=256, row_off=1024, width=256, height=65)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=512, row_off=1024, width=256, height=65)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=768, row_off=1024, width=256, height=65)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1024, row_off=1024, width=256, height=65)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1280, row_off=1024, width=256, height=65)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR12,"Window(col_off=1536, row_off=1024, width=65, height=65)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=0, row_off=0, width=256, height=256)",OK,0,65200,0,1200,
TOR13,"Window(col_off=256, row_off=0, width=256, height=256)",OK,0,65536,0,1200,
TOR13,"Window(col_off=512, row_off=0, width=256, height=256)",OK,11041,54312,1200,1200,
TOR13,"Window(col_off=768, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1024, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1280, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1536, row_off=0, width=232, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=0, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=256, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=512, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=768, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1024, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1280, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1536, row_off=256, width=232, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=0, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=256, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=512, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=768, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1024, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1280, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1536, row_off=512, width=232, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=0, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=256, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=512, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=768, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1024, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1280, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1536, row_off=768, width=232, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=0, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=256, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=512, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=768, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1024, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1280, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1536, row_off=1024, width=232, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=0, row_off=1280, width=256, height=181)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=256, row_off=1280, width=256, height=181)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=512, row_off=1280, width=256, height=181)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=768, row_off=1280, width=256, height=181)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1024, row_off=1280, width=256, height=181)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1280, row_off=1280, width=256, height=181)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR13,"Window(col_off=1536, row_off=1280, width=232, height=181)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=0, row_off=0, width=256, height=256)",OK,0,65251,0,1200,
TOR15,"Window(col_off=256, row_off=0, width=256, height=256)",OK,0,65536,0,1200,
TOR15,"Window(col_off=512, row_off=0, width=256, height=256)",OK,0,65528,0,1200,
TOR15,"Window(col_off=768, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1024, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1280, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1536, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1792, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2048, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2304, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2560, row_off=0, width=6, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=0, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=256, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=512, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=768, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1024, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1280, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1536, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1792, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2048, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2304, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2560, row_off=256, width=6, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=0, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=256, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=512, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=768, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1024, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1280, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1536, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1792, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2048, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2304, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2560, row_off=512, width=6, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=0, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=256, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=512, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=768, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1024, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1280, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1536, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1792, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2048, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2304, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2560, row_off=768, width=6, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=0, row_off=1024, width=256, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=256, row_off=1024, width=256, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=512, row_off=1024, width=256, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=768, row_off=1024, width=256, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1024, row_off=1024, width=256, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1280, row_off=1024, width=256, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1536, row_off=1024, width=256, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=1792, row_off=1024, width=256, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2048, row_off=1024, width=256, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2304, row_off=1024, width=256, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR15,"Window(col_off=2560, row_off=1024, width=6, height=165)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=0, row_off=0, width=256, height=256)",OK,0,0,0,0,
TOR16,"Window(col_off=256, row_off=0, width=256, height=256)",OK,0,8260,0,1200,
TOR16,"Window(col_off=512, row_off=0, width=256, height=256)",OK,0,47920,0,1200,
TOR16,"Window(col_off=768, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1024, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1280, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1536, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1792, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2048, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2304, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2560, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2816, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3072, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3328, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3584, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3840, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=4096, row_off=0, width=111, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=0, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=256, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=512, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=768, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1024, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1280, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1536, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1792, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
